"CO"	"DISTRICT"	"LEA ID"	"EXPENDITURES"	"CURRENT EXPENSE ADA"	"CURRENT EXPENSE PER ADA"	"LEA TYPE"	"YEAR"
"7593"	"45"	"Shasta Union Elementary"	"70128"	"1.25221e+006"	"148.113"	8454.43	"Elementary"	2005
"7594"	"45"	"Shasta Union High"	"70136"	"3.96295e+007"	"5551.66"	7138.32	"High School"	2005
"7595"	"45"	"Whitmore Union Elementary"	"70169"	"429153"	"43.09"	9959.45	"Elementary"	2005
"7596"	"45"	"Mountain Union Elementary"	"73700"	"985541"	"69.11"	14260.5	"Elementary"	2005
"7597"	"45"	"Gateway Unified"	"75267"	"2.4346e+007"	"2895.41"	8408.46	"Unified"	2005
"7598"	"46"	"Sierra-Plumas Joint Unified"	"70177"	"5.94935e+006"	"527.219"	11284.4	"Unified"	2005
"7599"	"47"	"Big Springs Union Elementary"	"70185"	"998562"	"125.466"	7958.85	"Elementary"	2005
"7600"	"47"	"Bogus Elementary"	"70193"	"209238"	"9.4"	22259.3	"Elementary"	2005
"7601"	"47"	"Butteville Union Elementary"	"70201"	"1.06649e+006"	"137.453"	7758.98	"Elementary"	2005
"7602"	"47"	"Delphic Elementary"	"70227"	"412963"	"53.78"	7678.75	"Elementary"	2005
"7603"	"47"	"Dunsmuir Elementary"	"70243"	"1.71981e+006"	"187.421"	9176.14	"Elementary"	2005
"7604"	"47"	"Dunsmuir Joint Union High"	"70250"	"1.32068e+006"	"101.104"	13062.5	"High School"	2005
"7605"	"47"	"Etna Union Elementary"	"70268"	"1.55949e+006"	"191.44"	8146.09	"Elementary"	2005
"7606"	"47"	"Etna Union High"	"70276"	"3.69489e+006"	"336.477"	10981.1	"High School"	2005
"7607"	"47"	"Forks of Salmon Elementary"	"70292"	"314124"	"10.29"	30527.1	"Elementary"	2005
"7608"	"47"	"Fort Jones Union Elementary"	"70300"	"1.17774e+006"	"133.237"	8839.46	"Elementary"	2005
"7609"	"47"	"Gazelle Union Elementary"	"70318"	"474970"	"52.02"	9130.53	"Elementary"	2005
"7610"	"47"	"Grenada Elementary"	"70326"	"1.20654e+006"	"130.811"	9223.51	"Elementary"	2005
"7611"	"47"	"Happy Camp Union Elementary"	"70334"	"1.36748e+006"	"129.93"	10524.7	"Elementary"	2005
"7612"	"47"	"Hornbrook Elementary"	"70359"	"480297"	"43.15"	11130.9	"Elementary"	2005
"7613"	"47"	"Junction Elementary"	"70367"	"343946"	"25.15"	13675.8	"Elementary"	2005
"7614"	"47"	"Klamath River Union Elementary"	"70375"	"243832"	"17.48"	13949.2	"Elementary"	2005
"7615"	"47"	"Little Shasta Elementary"	"70383"	"198792"	"29.08"	6836.03	"Elementary"	2005
"7616"	"47"	"McCloud Union Elementary"	"70409"	"908952"	"83.0043"	10950.7	"Elementary"	2005
"7617"	"47"	"Montague Elementary"	"70417"	"1.62478e+006"	"153.999"	10550.6	"Elementary"	2005
"7618"	"47"	"Mt. Shasta Union Elementary"	"70425"	"5.05785e+006"	"648.42"	7800.26	"Elementary"	2005
"7619"	"47"	"Quartz Valley Elementary"	"70433"	"481085"	"42.76"	11250.8	"Elementary"	2005
"7620"	"47"	"Seiad Elementary"	"70458"	"303479"	"29.38"	10329.5	"Elementary"	2005
"7621"	"47"	"Siskiyou Union High"	"70466"	"7.44404e+006"	"702.107"	10602.4	"High School"	2005
"7622"	"47"	"Weed Union Elementary"	"70482"	"2.84877e+006"	"344.697"	8264.57	"Elementary"	2005
"7623"	"47"	"Willow Creek Elementary"	"70490"	"443299"	"34.54"	12834.4	"Elementary"	2005
"7624"	"47"	"Yreka Union Elementary"	"70508"	"7.60703e+006"	"979.247"	7768.24	"Elementary"	2005
"7625"	"47"	"Yreka Union High"	"70516"	"7.02933e+006"	"746.003"	9422.66	"High School"	2005
"7626"	"47"	"Butte Valley Unified"	"73684"	"3.41506e+006"	"284.667"	11996.7	"Unified"	2005
"7627"	"48"	"Benicia Unified"	"70524"	"3.01909e+007"	"5027.78"	6004.81	"Unified"	2005
"7628"	"48"	"Dixon Unified"	"70532"	"2.60844e+007"	"3829.89"	6810.74	"Unified"	2005
"7629"	"48"	"Fairfield-Suisun Unified"	"70540"	"1.43853e+008"	"22041"	6526.63	"Unified"	2005
"7630"	"48"	"Travis Unified"	"70565"	"3.83386e+007"	"5181.05"	7399.77	"Unified"	2005
"7631"	"48"	"Vacaville Unified"	"70573"	"8.15306e+007"	"12575.4"	6483.35	"Unified"	2005
"7632"	"48"	"Vallejo City Unified"	"70581"	"1.28911e+008"	"16246.3"	7934.76	"Unified"	2005
"7633"	"49"	"Petaluma City Element/Joint Union High"	"40246"	"5.85098e+007"	"7728.02"	7571.13	"Common Admin"	2005
"7634"	"49"	"Santa Rosa Elementary/High, City of"	"40253"	"1.21158e+008"	"15923.7"	7608.62	"Common Admin"	2005
"7635"	"49"	"Alexander Valley Union Elementary"	"70599"	"1.1833e+006"	"108.033"	10953.2	"Elementary"	2005
"7636"	"49"	"West Sonoma County Union High"	"70607"	"1.81313e+007"	"2394.51"	7572.04	"High School"	2005
"7637"	"49"	"Bellevue Union Elementary"	"70615"	"12023879"	"1683.1"	7143.9	"Elementary"	2005
"7638"	"49"	"Bennett Valley Union Elementary"	"70623"	"6.30932e+006"	"930.371"	6781.51	"Elementary"	2005
"7639"	"49"	"Cinnabar Elementary"	"70649"	"1.77669e+006"	"212.8"	8349.08	"Elementary"	2005
"7640"	"49"	"Cloverdale Unified"	"70656"	"1.14812e+007"	"1514.01"	7583.31	"Unified"	2005
"7641"	"49"	"Dunham Elementary"	"70672"	"1.14301e+006"	"166.33"	6871.94	"Elementary"	2005
"7642"	"49"	"Forestville Union Elementary"	"70680"	"3.74235e+006"	"536.994"	6969.07	"Elementary"	2005
"7643"	"49"	"Fort Ross Elementary"	"70698"	"556631"	"39.76"	13999.8	"Elementary"	2005
"7644"	"49"	"Geyserville Unified"	"70706"	"2.76277e+006"	"254.576"	10852.5	"Unified"	2005
"7645"	"49"	"Gravenstein Union Elementary"	"70714"	"3.47031e+006"	"505.323"	6867.51	"Elementary"	2005
"7646"	"49"	"Guerneville Elementary"	"70722"	"2.54255e+006"	"323.511"	7859.24	"Elementary"	2005
"7647"	"49"	"Harmony Union Elementary"	"70730"	"2.03952e+006"	"285.589"	7141.47	"Elementary"	2005
"7648"	"49"	"Horicon Elementary"	"70763"	"1.13438e+006"	"80.8929"	14023.2	"Elementary"	2005
"7649"	"49"	"Kenwood Elementary"	"70789"	"1.68482e+006"	"151.207"	11142.5	"Elementary"	2005
"7650"	"49"	"Liberty Elementary"	"70797"	"1.49611e+006"	"200.794"	7450.96	"Elementary"	2005
"7651"	"49"	"Mark West Union Elementary"	"70805"	"9.66219e+006"	"1385.13"	6975.67	"Elementary"	2005
"7652"	"49"	"Monte Rio Union Elementary"	"70813"	"1.0989e+006"	"103.27"	10641	"Elementary"	2005
"7653"	"49"	"Montgomery Elementary"	"70821"	"421394"	"47.1657"	8934.32	"Elementary"	2005
"7654"	"49"	"Oak Grove Union Elementary"	"70839"	"4.38467e+006"	"676.97"	6476.9	"Elementary"	2005
"7655"	"49"	"Old Adobe Union Elementary"	"70847"	"1.28309e+007"	"1826.65"	7024.3	"Elementary"	2005
"7656"	"49"	"Piner-Olivet Union Elementary"	"70870"	"9.26853e+006"	"1386.49"	6684.86	"Elementary"	2005
"7657"	"49"	"Kashia Elementary"	"70888"	"178842"	"8.94143"	20001.5	"Elementary"	2005
"7658"	"49"	"Rincon Valley Union Elementary"	"70896"	"1.96961e+007"	"2656.89"	7413.22	"Elementary"	2005
"7659"	"49"	"Roseland Elementary"	"70904"	"1.12395e+007"	"1375.48"	8171.36	"Elementary"	2005
"7660"	"49"	"Sebastopol Union Elementary"	"70938"	"6.69045e+006"	"895.467"	7471.46	"Elementary"	2005
"7661"	"49"	"Sonoma Valley Unified"	"70953"	"3.28936e+007"	"4446.15"	7398.23	"Unified"	2005
"7662"	"49"	"Twin Hills Union Elementary"	"70961"	"3.8877e+006"	"573.627"	6777.39	"Elementary"	2005
"7663"	"49"	"Two Rock Union Elementary"	"70979"	"1.47082e+006"	"164.761"	8926.98	"Elementary"	2005
"7664"	"49"	"Waugh Elementary"	"70995"	"5.85113e+006"	"880.126"	6648.06	"Elementary"	2005
"7665"	"49"	"West Side Union Elementary"	"71001"	"1.20488e+006"	"136.58"	8821.8	"Elementary"	2005
"7666"	"49"	"Wilmar Union Elementary"	"71019"	"1.53941e+006"	"202.636"	7596.93	"Elementary"	2005
"7667"	"49"	"Wright Elementary"	"71035"	"9.9191e+006"	"1399.91"	7085.51	"Elementary"	2005
"7668"	"49"	"Cotati-Rohnert Park Unified"	"73882"	"5.02519e+007"	"6791.88"	7398.83	"Unified"	2005
"7669"	"49"	"Windsor Unified"	"75358"	"3.42778e+007"	"4754.58"	7209.43	"Unified"	2005
"7670"	"49"	"Healdsburg Unified"	"75390"	"1.71126e+007"	"2391.82"	7154.64	"Unified"	2005
"7671"	"50"	"Modesto City Schools"	"40717"	"2.38922e+008"	"31478.5"	7589.99	"Common Admin"	2005
"7672"	"50"	"Ceres Unified"	"71043"	"7.17535e+007"	"10429.8"	6879.69	"Unified"	2005
"7673"	"50"	"Chatom Union Elementary"	"71050"	"5.2042e+006"	"693.46"	7504.69	"Elementary"	2005
"7674"	"50"	"Denair Unified"	"71068"	"9.41669e+006"	"1246.4"	7555.11	"Unified"	2005
"7675"	"50"	"Empire Union Elementary"	"71076"	"2.53193e+007"	"3729.78"	6788.42	"Elementary"	2005
"7676"	"50"	"Gratton Elementary"	"71084"	"788640"	"111.691"	7060.88	"Elementary"	2005
"7677"	"50"	"Hart-Ransom Union Elementary"	"71092"	"4.79912e+006"	"673.38"	7126.91	"Elementary"	2005
"7678"	"50"	"Hickman Elementary"	"71100"	"6.5872e+006"	"1077.85"	6111.44	"Elementary"	2005
"7679"	"50"	"Keyes Union Elementary"	"71134"	"6.23436e+006"	"803.387"	7760.09	"Elementary"	2005
"7680"	"50"	"Knights Ferry Elementary"	"71142"	"1.03506e+006"	"136.55"	7580.12	"Elementary"	2005
"7681"	"50"	"La Grange Elementary"	"71159"	"464739"	"70.71"	6572.46	"Elementary"	2005
"7682"	"50"	"Paradise Elementary"	"71209"	"1.0012e+006"	"139.12"	7196.66	"Elementary"	2005
"7683"	"50"	"Patterson Joint Unified"	"71217"	"3.23974e+007"	"4625.38"	7004.26	"Unified"	2005
"7684"	"50"	"Roberts Ferry Union Elementary"	"71233"	"904651"	"103.28"	8759.21	"Elementary"	2005
"7685"	"50"	"Salida Union Elementary"	"71266"	"2.17485e+007"	"3399.98"	6396.64	"Elementary"	2005
"7686"	"50"	"Shiloh Elementary"	"71274"	"963227"	"127.46"	7557.09	"Elementary"	2005
"7687"	"50"	"Stanislaus Union Elementary"	"71282"	"2.24556e+007"	"3098.94"	7246.22	"Elementary"	2005
"7688"	"50"	"Sylvan Union Elementary"	"71290"	"5.16068e+007"	"7702.69"	6699.85	"Elementary"	2005
"7689"	"50"	"Valley Home Joint Elementary"	"71324"	"1.34298e+006"	"159.21"	8435.29	"Elementary"	2005
"7690"	"50"	"Newman-Crows Landing Unified"	"73601"	"1.75701e+007"	"2442.49"	7193.5	"Unified"	2005
"7691"	"50"	"Hughson Unified"	"75549"	"1.63259e+007"	"2116.28"	7714.43	"Unified"	2005
"7692"	"50"	"Riverbank Unified"	"75556"	"2.3731e+007"	"3132.75"	7575.13	"Unified"	2005
"7693"	"50"	"Oakdale Joint Unified"	"75564"	"3.57269e+007"	"4972.22"	7185.29	"Unified"	2005
"7694"	"50"	"Waterford Unified"	"75572"	"1.4807e+007"	"1888.39"	7841.05	"Unified"	2005
"7695"	"50"	"Turlock Unified"	"75739"	"9.3377e+007"	"13364.4"	6986.99	"Unified"	2005
"7696"	"51"	"Brittan Elementary"	"71357"	"3.76551e+006"	"582.119"	6468.63	"Elementary"	2005
"7697"	"51"	"Browns Elementary"	"71365"	"1.0098e+006"	"136.24"	7411.91	"Elementary"	2005
"7698"	"51"	"East Nicolaus Joint Union High"	"71373"	"2.40656e+006"	"283.2"	8497.73	"High School"	2005
"7699"	"51"	"Franklin Elementary"	"71381"	"2.45112e+006"	"410.964"	5964.31	"Elementary"	2005
"7700"	"51"	"Live Oak Unified"	"71399"	"1.258e+007"	"1751.9"	7180.79	"Unified"	2005
"7701"	"51"	"Marcum-Illinois Union Elementary"	"71407"	"797388"	"140.84"	5661.66	"Elementary"	2005
"7702"	"51"	"Meridian Elementary"	"71415"	"601132"	"83.05"	7238.19	"Elementary"	2005
"7703"	"51"	"Nuestro Elementary"	"71423"	"804878"	"120.1"	6701.73	"Elementary"	2005
"7704"	"51"	"Pleasant Grove Joint Union Elementary"	"71431"	"996636"	"158.78"	6276.84	"Elementary"	2005
"7705"	"51"	"Sutter Union High"	"71449"	"5.44807e+006"	"738.876"	7373.46	"High School"	2005
"7706"	"51"	"Winship-Robbins School District"	"71456"	"966238"	"117.87"	8197.49	"Elementary"	2005
"7707"	"51"	"Yuba City Unified"	"71464"	"7.92e+007"	"11676.5"	6782.88	"Unified"	2005
"7708"	"52"	"Antelope Elementary"	"71472"	"4.49255e+006"	"623.031"	7210.8	"Elementary"	2005
"7709"	"52"	"Bend Elementary"	"71480"	"658452"	"79.9786"	8232.85	"Elementary"	2005
"7710"	"52"	"Corning Union Elementary"	"71498"	"1.33228e+007"	"1911.14"	6971.13	"Elementary"	2005
"7711"	"52"	"Corning Union High"	"71506"	"8.45975e+006"	"1000.11"	8458.83	"High School"	2005
"7712"	"52"	"Elkins Elementary"	"71514"	"299929"	"13.02"	23036	"Elementary"	2005
"7713"	"52"	"Evergreen Union Elementary"	"71522"	"6.68451e+006"	"960.287"	6960.95	"Elementary"	2005
"7714"	"52"	"Flournoy Union Elementary"	"71530"	"415695"	"38.78"	10719.3	"Elementary"	2005
"7715"	"52"	"Gerber Union Elementary"	"71548"	"3.02399e+006"	"440.954"	6857.84	"Elementary"	2005
"7716"	"52"	"Kirkwood Elementary"	"71555"	"288838"	"32.27"	8950.67	"Elementary"	2005
"7717"	"52"	"Lassen View Union Elementary"	"71563"	"2.1244e+006"	"278.387"	7631.09	"Elementary"	2005
"7718"	"52"	"Los Molinos Unified"	"71571"	"4.61329e+006"	"543.576"	8486.93	"Unified"	2005
"7719"	"52"	"Manton Joint Union Elementary"	"71589"	"593753"	"37.0814"	16012.1	"Elementary"	2005
"7720"	"52"	"Mineral Elementary"	"71605"	"196213"	"6.78"	28939.9	"Elementary"	2005
"7721"	"52"	"Plum Valley Elementary"	"71613"	"374962"	"28.6543"	13085.7	"Elementary"	2005
"7722"	"52"	"Red Bluff Union Elementary"	"71621"	"1.54878e+007"	"2121.57"	7300.15	"Elementary"	2005
"7723"	"52"	"Red Bluff Union High"	"71639"	"1.62186e+007"	"1977.32"	8202.3	"High School"	2005
"7724"	"52"	"Reeds Creek Elementary"	"71647"	"970902"	"149.054"	6513.75	"Elementary"	2005
"7725"	"52"	"Richfield Elementary"	"71654"	"1.47771e+006"	"229.734"	6432.25	"Elementary"	2005
"7726"	"53"	"Burnt Ranch Elementary"	"71662"	"854394"	"88.25"	9681.52	"Elementary"	2005
"7727"	"53"	"Coffee Creek Elementary"	"71670"	"193352"	"9.43"	20503.9	"Elementary"	2005
"7728"	"53"	"Cox Bar Elementary"	"71688"	"254021"	"12.22"	20787.3	"Elementary"	2005
"7729"	"53"	"Douglas City Elementary"	"71696"	"1.05409e+006"	"126.176"	8354.16	"Elementary"	2005
"7730"	"53"	"Junction City Elementary"	"71738"	"523227"	"53.27"	9822.17	"Elementary"	2005
"7731"	"53"	"Lewiston Elementary"	"71746"	"1.12075e+006"	"85.4"	13123.6	"Elementary"	2005
"7732"	"53"	"Trinity Center Elementary"	"71761"	"376065"	"35.1186"	10708.4	"Elementary"	2005
"7733"	"53"	"Trinity Union High"	"71779"	"4.2391e+006"	"440.01"	9634.1	"High School"	2005
"7734"	"53"	"Weaverville Elementary"	"71787"	"3.19208e+006"	"443.383"	7199.39	"Elementary"	2005
"7735"	"53"	"Southern Trinity Joint Unified"	"73833"	"2.30411e+006"	"159.09"	14483	"Unified"	2005
"7736"	"53"	"Mountain Valley Unified"	"75028"	"4.30824e+006"	"380.691"	11316.9	"Unified"	2005
"7737"	"54"	"Allensworth Elementary"	"71795"	"838083"	"81.5843"	10272.6	"Elementary"	2005
"7738"	"54"	"Alpaugh Unified"	"71803"	"3.07502e+006"	"300.314"	10239.3	"Unified"	2005
"7739"	"54"	"Alta Vista Elementary"	"71811"	"3.85445e+006"	"482.454"	7989.25	"Elementary"	2005
"7740"	"54"	"Buena Vista Elementary"	"71829"	"1.14652e+006"	"175.213"	6543.56	"Elementary"	2005
"7741"	"54"	"Burton Elementary"	"71837"	"2.07534e+007"	"3311.08"	6267.86	"Elementary"	2005
"7742"	"54"	"Citrus South Tule Elementary"	"71845"	"514856"	"41.69"	12349.6	"Elementary"	2005
"7743"	"54"	"Columbine Elementary"	"71852"	"1.26875e+006"	"209.257"	6063.11	"Elementary"	2005
"7744"	"54"	"Cutler-Orosi Joint Unified"	"71860"	"2.84085e+007"	"3979.83"	7138.11	"Unified"	2005
"7745"	"54"	"Ducor Union Elementary"	"71894"	"1.28792e+006"	"172.809"	7452.86	"Elementary"	2005
"7746"	"54"	"Earlimart Elementary"	"71902"	"1.4151e+007"	"1862.73"	7596.94	"Elementary"	2005
"7747"	"54"	"Exeter Union Elementary"	"71910"	"1.28113e+007"	"1908.41"	6713.06	"Elementary"	2005
"7748"	"54"	"Exeter Union High"	"71928"	"8.32758e+006"	"1080.54"	7706.85	"High School"	2005
"7749"	"54"	"Hope Elementary"	"71944"	"840354"	"140.079"	5999.16	"Elementary"	2005
"7750"	"54"	"Hot Springs Elementary"	"71951"	"407387"	"25.36"	16064.2	"Elementary"	2005
"7751"	"54"	"Kings River Union Elementary"	"71969"	"3.91051e+006"	"534.489"	7316.36	"Elementary"	2005
"7752"	"54"	"Liberty Elementary"	"71985"	"1.46952e+006"	"235.727"	6233.98	"Elementary"	2005
"7753"	"54"	"Lindsay Unified"	"71993"	"2.9159e+007"	"3778.08"	7717.95	"Unified"	2005
"7754"	"54"	"Monson-Sultana Joint Union Elementary"	"72009"	"2.82147e+006"	"428.06"	6591.29	"Elementary"	2005
"7755"	"54"	"Oak Valley Union Elementary"	"72017"	"2.72336e+006"	"428.06"	6362.09	"Elementary"	2005
"7756"	"54"	"Outside Creek Elementary"	"72025"	"670143"	"125.006"	5360.9	"Elementary"	2005
"7757"	"54"	"Palo Verde Union Elementary"	"72033"	"3.19523e+006"	"508.93"	6278.32	"Elementary"	2005
"7758"	"54"	"Pixley Union Elementary"	"72041"	"7.09566e+006"	"938.626"	7559.62	"Elementary"	2005
"7759"	"54"	"Pleasant View Elementary"	"72058"	"3.33657e+006"	"556.763"	5992.81	"Elementary"	2005
"7760"	"54"	"Richgrove Elementary"	"72082"	"6.37075e+006"	"745.46"	8546.06	"Elementary"	2005
"7761"	"54"	"Rockford  Elementary"	"72090"	"2.15951e+006"	"358.103"	6030.42	"Elementary"	2005
"7762"	"54"	"Saucelito Elementary"	"72108"	"784086"	"101.887"	7695.63	"Elementary"	2005
"7763"	"54"	"Sequoia Union Elementary"	"72116"	"1.97292e+006"	"337.2"	5850.88	"Elementary"	2005
"7764"	"54"	"Springville Union Elementary"	"72132"	"2.71539e+006"	"399.231"	6801.55	"Elementary"	2005
"7765"	"54"	"Stone Corral Elementary"	"72140"	"1.35058e+006"	"156.536"	8627.91	"Elementary"	2005
"7766"	"54"	"Strathmore Union Elementary"	"72157"	"5.44192e+006"	"752.289"	7233.83	"Elementary"	2005
"7767"	"54"	"Sundale Union Elementary"	"72173"	"4.31644e+006"	"632.894"	6820.15	"Elementary"	2005
"7768"	"54"	"Sunnyside Union Elementary"	"72181"	"2.92094e+006"	"421.441"	6930.83	"Elementary"	2005
"7769"	"54"	"Terra Bella Union Elementary"	"72199"	"6.48239e+006"	"868.369"	7465.02	"Elementary"	2005
"7770"	"54"	"Three Rivers Union Elementary"	"72207"	"1.25529e+006"	"175.16"	7166.53	"Elementary"	2005
"7771"	"54"	"Tipton Elementary"	"72215"	"3.61165e+006"	"575.989"	6270.34	"Elementary"	2005
"7772"	"54"	"Traver Joint Elementary"	"72223"	"1.7639e+006"	"226.636"	7782.98	"Elementary"	2005
"7773"	"54"	"Tulare City Elementary"	"72231"	"5.77269e+007"	"8223.15"	7020.04	"Elementary"	2005
"7774"	"54"	"Tulare Joint Union High"	"72249"	"3.17086e+007"	"4342.1"	7302.58	"High School"	2005
"7775"	"54"	"Visalia Unified"	"72256"	"1.72058e+008"	"24960.2"	6893.3	"Unified"	2005
"7776"	"54"	"Waukena Joint Union Elementary"	"72264"	"1.29325e+006"	"202.41"	6389.28	"Elementary"	2005
"7777"	"54"	"Woodlake Union Elementary"	"72272"	"1.30129e+007"	"1571.9"	8278.46	"Elementary"	2005
"7778"	"54"	"Woodlake Union High"	"72280"	"6.38946e+006"	"774.479"	8250.02	"High School"	2005
"7779"	"54"	"Woodville Elementary"	"72298"	"4.5616e+006"	"598.757"	7618.45	"Elementary"	2005
"7780"	"54"	"Farmersville Unified"	"75325"	"1.85049e+007"	"2391.32"	7738.35	"Unified"	2005
"7781"	"54"	"Porterville Unified"	"75523"	"9.69594e+007"	"12780"	7586.79	"Unified"	2005
"7782"	"54"	"Dinuba Unified"	"75531"	"4.1108e+007"	"5681.71"	7235.15	"Unified"	2005
"7783"	"55"	"Belleview Elementary"	"72306"	"1.38793e+006"	"170.5"	8140.35	"Elementary"	2005
"7784"	"55"	"Chinese Camp Elementary"	"72330"	"270692"	"21.06"	12853.4	"Elementary"	2005
"7785"	"55"	"Columbia Union Elementary"	"72348"	"3.82301e+006"	"529.684"	7217.53	"Elementary"	2005
"7786"	"55"	"Curtis Creek Elementary"	"72355"	"4.54309e+006"	"601.144"	7557.41	"Elementary"	2005
"7787"	"55"	"Jamestown Elementary"	"72363"	"3.59068e+006"	"521.164"	6889.74	"Elementary"	2005
"7788"	"55"	"Sonora Elementary"	"72371"	"5.22853e+006"	"804.233"	6501.27	"Elementary"	2005
"7789"	"55"	"Sonora Union High"	"72389"	"1.2481e+007"	"1574.93"	7924.8	"High School"	2005
"7790"	"55"	"Soulsbyville Elementary"	"72397"	"4.04665e+006"	"598.549"	6760.78	"Elementary"	2005
"7791"	"55"	"Summerville Elementary"	"72405"	"2.93836e+006"	"404.944"	7256.2	"Elementary"	2005
"7792"	"55"	"Summerville Union High"	"72413"	"5.77576e+006"	"544.393"	10609.5	"High School"	2005
"7793"	"55"	"Twain Harte-Long Barn Union Elementary"	"72421"	"3.74799e+006"	"457.3"	8195.91	"Elementary"	2005
"7794"	"55"	"Big Oak Flat-Groveland Unified"	"75184"	"5.04547e+006"	"465.839"	10831	"Unified"	2005
"7795"	"56"	"Briggs Elementary"	"72447"	"2.98011e+006"	"409.59"	7275.84	"Elementary"	2005
"7796"	"56"	"Fillmore Unified"	"72454"	"2.49162e+007"	"3670.16"	6788.87	"Unified"	2005
"7797"	"56"	"Hueneme Elementary"	"72462"	"5.57896e+007"	"7975.22"	6995.36	"Elementary"	2005
"7798"	"56"	"Mesa Union Elementary"	"72470"	"3.83499e+006"	"535.16"	7166.07	"Elementary"	2005
"7799"	"56"	"Mupu Elementary"	"72504"	"920399"	"124.731"	7379.04	"Elementary"	2005
"7800"	"56"	"Ocean View Elementary"	"72512"	"1.87452e+007"	"2489.16"	7530.72	"Elementary"	2005
"7801"	"56"	"Ojai Unified"	"72520"	"2.36701e+007"	"3247.37"	7289.01	"Unified"	2005
"7802"	"56"	"Oxnard Elementary"	"72538"	"1.16177e+008"	"15542.8"	7474.66	"Elementary"	2005
"7803"	"56"	"Oxnard Union High"	"72546"	"1.08603e+008"	"15032.1"	7224.76	"High School"	2005
"7804"	"56"	"Pleasant Valley School"	"72553"	"4.4365e+007"	"6901.71"	6428.12	"Elementary"	2005
"7805"	"56"	"Rio Elementary"	"72561"	"2.7592e+007"	"3942.06"	6999.38	"Elementary"	2005
"7806"	"56"	"Santa Clara Elementary"	"72579"	"403175"	"52.07"	7742.95	"Elementary"	2005
"7807"	"56"	"Santa Paula Elementary"	"72587"	"2.88126e+007"	"3655.51"	7881.96	"Elementary"	2005
"7808"	"56"	"Santa Paula Union High"	"72595"	"1.13523e+007"	"1732.94"	6550.91	"High School"	2005
"7809"	"56"	"Simi Valley Unified"	"72603"	"1.37871e+008"	"20607"	6690.52	"Unified"	2005
"7810"	"56"	"Somis Union Elementary"	"72611"	"2.93854e+006"	"459.489"	6395.24	"Elementary"	2005
"7811"	"56"	"Ventura Unified"	"72652"	"1.1723e+008"	"16937"	6921.5	"Unified"	2005
"7812"	"56"	"Conejo Valley Unified"	"73759"	"1.49234e+008"	"21940.9"	6801.65	"Unified"	2005
"7813"	"56"	"Oak Park Unified"	"73874"	"2.63501e+007"	"3774.71"	6980.71	"Unified"	2005
"7814"	"56"	"Moorpark Unified"	"73940"	"5.38011e+007"	"7604.08"	7075.29	"Unified"	2005
"7815"	"57"	"Davis Joint Unified"	"72678"	"6.06836e+007"	"8312.53"	7300.26	"Unified"	2005
"7816"	"57"	"Esparto Unified"	"72686"	"7.202e+006"	"955.601"	7536.61	"Unified"	2005
"7817"	"57"	"Washington Unified"	"72694"	"5.13602e+007"	"6827.86"	7522.15	"Unified"	2005
"7818"	"57"	"Winters Joint Unified"	"72702"	"1.35862e+007"	"1856.94"	7316.46	"Unified"	2005
"7819"	"57"	"Woodland Joint Unified"	"72710"	"7.2093e+007"	"10455.2"	6895.43	"Unified"	2005
"7820"	"58"	"Camptonville Elementary"	"72728"	"792451"	"63.9086"	12399.8	"Elementary"	2005
"7821"	"58"	"Marysville Joint Unified"	"72736"	"6.79996e+007"	"9386.8"	7244.17	"Unified"	2005
"7822"	"58"	"Plumas Elementary"	"72744"	"4.16123e+006"	"800.257"	5199.87	"Elementary"	2005
"7823"	"58"	"Wheatland Elementary"	"72751"	"1.45068e+007"	"1361.33"	10656.4	"Elementary"	2005
"7824"	"58"	"Wheatland Union High"	"72769"	"5.22179e+006"	"668.609"	7809.94	"High School"	2005
"7825"	NA	"Statewide Totals"	NA	"4.42668e+010"	"5.88571e+006"	7521.06	NA	2005
"7826"	"01"	"Albany City Unified"	"61127"	"3.03185e+007"	"3562.41"	8510.67	"Unified"	2006
"7827"	"01"	"Berkeley Unified"	"61143"	"9.39663e+007"	"8346.62"	11258	"Unified"	2006
